10.827,0.35209,1.8779,1.7209,1.6395,10.63,0.3912,2.1126,1.9731,1.9294,10.781,0.45427,2.5003,1.0943,1.4227,10.427,0.5102,2.5424,0.77739,1.2442,10.181,0.51458,2.661,0.78702,1.4269,10.098,0.43014,2.689,0.67719,1.0568,10.714,0.41536,2.2907,1.0852,1.319,10.653,0.44405,2.1743,0.36254,0.70627,10.689,0.45363,2.9531,0.68829,1.2562,10.833,0.34524,3.0827,0.93256,1.5331,10.836,0.14209,1.0341,1.7861,1.6081,0,0,0,-0.19772,0.0012297,10.275,0.43789,2.4704,0.90871,1.182,10.462,0.8876,2.4826,0.90483,1.2503,10.856,0.68849,2.5724,0.9587,1.5137,10.503,1.0376,2.4596,1.0035,1.2017,9.7787,0.29365,2.3746,0.35713,0.10351,8.9493,0.24757,5.1565,1.6321,1.5017,10.23,0.43746,2.2318,0.63638,0.83328
0,0,0,0.1223,0.22553,0,0,0,0.12383,0.44131,9.6638,0.24671,1.8076,-0.23461,0.074758,0,0,0,-0.59514,-0.099424,10.32,0.27542,1.4449,0.089087,0.69107,0,0,0,-0.42774,0.11109,10.331,0.20149,1.7004,-0.28139,0.30664,10.476,0.22592,2.2037,0.13248,0.76883,10.135,0.1439,1.6931,-0.22786,0.5742,9.7258,0.2942,1.8884,0.24816,1.1848,10.279,0.24415,2.0013,-0.016256,0.75952,0,0,0,-0.44568,0.15387,10.718,0.36733,2.4243,0.40149,1.0419,10.371,0.59478,1.8764,0.44268,1.2735,10.092,0.45013,1.922,0.46486,1.3501,10.559,0.50228,1.968,0.386,1.199,0,0,0,-0.056674,0.49488,10.157,0.29842,2.1688,0.82444,1.4201,10.197,0.35825,2.2816,0.75309,1.4057
11.155,0.54922,1.5066,1.8257,1.502,11.152,0.57702,1.5258,1.4268,1.1898,11.066,0.75666,1.5991,0.94226,1.2648,11.074,0.72134,1.7548,1.1832,1.5048,11.061,0.72299,2.0137,0.88973,1.3437,11.092,0.66658,1.7828,0.672,1.0932,11.09,0.72549,1.5854,1.1381,1.3905,11.126,0.52622,1.4073,0.83683,1.2261,11.106,0.65187,1.7797,0.77362,1.3204,10.989,0.55734,1.8781,1.0546,1.4924,11.137,0.39398,1.9865,0.82444,1.35,0,0,0,0.9885,1.4563,0,0,0,1.071,1.4309,11.27,0.72845,2.0715,1.0073,1.4144,11.129,0.78348,2.005,1.0695,1.4617,11.138,1.0418,2.0065,1.0619,1.4483,10.886,1.0054,2.0052,1.1602,1.4499,11.074,1.0642,2.3164,1.1561,1.2685,10.982,1.14,2.2683,1.2611,1.3936
9.141,1.0537,1.4396,0.79057,1.0641,9.1535,1.19,1.589,0.78579,1.1979,9.2163,0.91939,1.6793,0.027312,0.34849,9.0351,1.1739,1.689,0.38843,1.0301,9.0485,1.2827,1.8252,0.59852,1.5599,9.0568,1.2139,1.8333,0.39128,1.2261,9.1424,1.0779,1.8857,0.39575,1.1929,9.1647,0.73746,1.7094,0.14862,0.73842,9.0111,0.97917,1.6888,0.0048734,0.81239,8.9287,1.04,1.7723,0.48146,1.508,8.9646,0.93882,1.8835,0.40308,1.4192,9.1302,0.77207,1.6144,0.38364,1.0838,8.9639,0.86531,2.0418,0.30747,1.0178,9.229,1.14,2.1032,0.32355,1.1647,9.1905,1.456,1.8864,0.61918,1.5419,9.1839,1.4723,1.9203,0.6533,1.53,9.0827,0.92734,1.6923,0.44164,1.1637,9.0226,1.4082,1.8233,0.88215,1.4828,9.0888,1.6212,1.8609,1.0156,1.5919
0,0,0,0.55356,0.44101,8.948,0.22434,1.2083,1.4527,1.455,9.4422,0.22355,2.5513,0.90932,0.94057,8.8059,0.2816,1.4532,0.9036,0.94902,8.8111,0.4408,1.847,1.2588,1.5961,8.809,0.2789,1.5635,1.2246,1.4349,9.0346,0.20346,2.0319,1.318,1.4211,9.4784,0.17013,2.4766,0.84288,0.8747,8.5683,0.21339,7.2589,3.6512,2.1332,8.8781,0.43396,1.7695,1.3016,1.732,8.8206,0.23479,1.3174,1.1972,1.5275,8.9411,0.25371,1.5968,0.96884,0.95745,0,0,0,0.97138,1.0099,0,0,0,1.2949,1.643,8.3121,0.11357,6.8221,1.2982,1.6932,10.033,0.19402,3.8695,1.2568,1.535,9.1731,0.47667,1.5642,1.188,1.3194,9.1165,0.71282,1.6489,1.2141,1.2405,9.0904,0.79514,1.6803,1.0916,1.0623
11.049,0.93132,1.5226,1.4337,1.7223,11.059,0.89851,1.5215,2.0974,2.2998,11.311,0.31155,1.6828,2.4878,1.9784,11.075,0.82017,1.5957,0.89866,1.1634,11.098,0.90235,1.5522,1.1851,1.7943,11.085,0.83344,1.4443,1.5085,1.8838,11,0.80399,1.5795,1.0775,1.54,10.878,0.39875,2.1632,1.0136,1.2599,10.991,0.6131,1.7088,1.0182,1.5617,11.12,0.54342,2.1445,1.2324,1.7754,11.236,0.57566,1.5591,1.3505,1.7994,10.278,0.33214,3.2239,1.0346,1.4524,11.302,0.93903,1.8247,0.90642,1.2104,11.173,1.0499,1.76,1.2221,1.7142,10.814,0.69993,1.911,1.3033,1.8348,10.991,1.0884,1.8415,1.1485,1.6251,11.065,1.1456,1.7895,1.0762,1.275,11.292,0.892,1.6375,1.1628,1.3164,11.07,0.87691,1.3756,1.31,1.5883
8.9039,0.25382,3.7267,1.1629,1.4795,8.7352,0.50043,1.6048,1.6225,1.9531,9.7372,0.524,2.6321,0.33184,0.95142,10.571,0.32132,3.0867,0.54709,1.2106,9.3049,0.28461,3.8607,0.78132,1.488,8.5315,0.51228,1.6185,0.59237,1.2871,8.148,0.57262,1.1941,0.7331,1.3566,10.323,0.34753,3.5755,0.37256,1.2594,10.814,0.35596,2.975,0.33703,1.3149,10.072,0.33737,2.6131,0.445,1.5004,10.375,0.39707,2.8118,0.41337,1.4408,10.486,0.3927,2.8291,0.15366,1.0266,10.195,0.24796,2.8572,0.2551,1.0808,10.479,0.50314,2.299,0.36031,1.3125,10.823,0.525,2.5135,0.44675,1.4471,10.269,0.78901,2.2105,0.38898,1.2423,10.041,0.7058,2.017,0.31638,1.1448,10.664,0.20337,2.545,0.48791,1.0453,11.01,0.27272,3.1551,0.15609,0.55865
9.1818,0.29488,1.8292,2.3285,2.0709,9.2583,0.36764,1.3636,2.2067,2.0225,9.2495,0.60222,1.5844,1.0713,0.96648,8.6013,0.42372,2.5808,1.3543,1.769,8.8047,0.48157,2.2414,1.3527,1.7937,8.9389,0.46323,2.0346,1.3515,1.5818,9.206,0.51947,1.5236,1.2965,1.3231,9.2151,0.53779,1.4315,1.1167,1.0502,8.6687,0.38317,2.4267,1.4012,1.8366,8.5614,0.39144,2.4558,1.441,1.8674,8.9645,0.46651,1.6061,0.91611,0.9376,9.1192,0.427,1.2803,0.89505,0.69184,9.0834,0.51862,1.5471,1.2672,1.0315,9.197,0.97969,1.8613,1.4236,1.7008,9.2442,1.0485,1.8743,1.5217,1.8864,9.2388,0.8577,1.8699,1.2259,1.3607,8.9235,0.60194,1.8479,1.3475,1.3145,9.0617,1.0922,1.8418,1.5214,1.7833,0,0,0,3.5896,2.0916
8.6828,0.2332,1.9003,2.3443,1.7141,8.6556,0.2324,2.137,2.3335,1.6971,8.4908,0.24714,2.0827,2.301,1.6881,8.6177,0.25946,1.828,2.3118,1.7109,8.3702,0.10537,2.8359,4.7232,1.6978,8.4823,0.26625,2.0959,2.2873,1.6808,8.6917,0.2889,2.2768,2.3271,1.7056,8.5428,0.26919,2.2112,2.3056,1.7007,8.6242,0.23726,1.8079,2.2806,1.6965,8.5444,0.31744,1.6983,2.2897,1.6886,8.4527,0.27349,1.8078,2.2985,1.696,8.8753,0.30397,2.2451,2.3867,1.7394,8.5988,0.31121,2.1676,2.3007,1.6988,8.8031,0.22193,2.1106,2.2976,1.7,8.9502,0.34952,1.9758,2.2972,1.6955,8.7976,0.39354,1.9376,2.3035,1.6966,8.7314,0.63701,1.7751,2.3138,1.6906,8.6304,0.79358,1.8614,2.3118,1.6722,8.7227,0.3825,1.6228,2.2985,1.6758
0,0,0,2.0368,1.9325,0,0,0,2.0749,1.9617,8.6241,0.36454,1.8485,1.2039,1.062,9.833,0.24478,2.9395,0.75278,1.279,10.118,0.25035,3.141,1.1378,1.7695,9.9917,0.23152,3.5117,0.66739,1.2912,9.4259,0.32051,2.8561,0.6765,0.9735,8.7873,0.3048,1.6959,0.57761,0.68332,10.006,0.18193,2.4149,0.4992,1.1159,9.9846,0.24586,2.912,0.72715,1.3729,9.9181,0.12985,3.3502,0.49747,1.0814,9.4397,0.31453,2.9136,0.80248,0.94952,10.685,0.31796,3.0037,1.0112,1.3939,0,0,0,0.86954,1.2292,10.092,0.29434,2.2839,1.0481,1.544,10.559,0.44958,2.4682,0.99437,1.4215,10.951,0.44799,2.9107,0.889,1.2022,4.6639,0.23631,0.88315,1.1551,1.5607,0,0,0,1.0858,1.4268
